date,reuters_estimate,official_fix,deviation_points,forecast_url,official_url,actual_source,quality_note,retrieved_at
2025-11-13,7.1156,7.0865,-291,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71156-reuters-estimate-20251113/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-14,7.0964,7.0825,-139,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70964-reuters-estimate-20251114/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-17,7.0956,7.0816,-140,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70956-reuters-estimate-20251117/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-18,7.1096,7.0856,-240,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71096-reuters-estimate-20251118/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-19,7.1121,7.0872,-249,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71121-reuters-estimate-20251119/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-20,7.1201,7.0905,-296,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71201-reuters-estimate-20251120/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-21,7.1154,7.0875,-279,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71154-reuters-estimate-20251121/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-24,7.1162,7.0847,-315,https://investinglive.com/news/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71162-reuters-estimate-20251124/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-25,7.1056,7.0826,-230,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-71056-reuters-estimate-20251125/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-26,7.0825,7.0796,-29,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70825-reuters-estimate-20251126/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-27,7.0733,7.0779,46,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70733-reuters-estimate-20251127/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-11-28,7.0769,7.0789,20,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70769-reuters-estimate-20251128/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-01,7.0709,7.0759,50,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70709-reuters-estimate-20251201/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-02,,7.0794,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-03,,7.0754,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-04,7.0554,7.0733,179,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70554-reuters-estimate-20251204/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-05,7.0751,7.0749,-2,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70751-reuters-estimate-20251205/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-08,,7.0764,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-09,,7.0773,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-10,,7.0753,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-11,,7.0686,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-12,,7.0638,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-15,7.0569,7.0656,87,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70569-reuters-estimate-20251215/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-16,7.0444,7.0602,158,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70444-reuters-estimate-20251216/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-17,7.0386,7.0573,187,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70386-reuters-estimate-20251217/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-18,7.0403,7.0583,180,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70403-reuters-estimate-20251218/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-19,7.0378,7.0550,172,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70378-reuters-estimate-20251219/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-22,7.0407,7.0572,165,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70407-reuters-estimate-20251222/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-23,7.0267,7.0523,256,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70267-reuters-estimate-20251223/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-24,7.0240,7.0471,231,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70240-reuters-estimate-20251224/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-25,,7.0392,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-26,,7.0358,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-29,7.0057,7.0331,274,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70057-reuters-estimate-20251229/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-30,7.0112,7.0348,236,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-70112-reuters-estimate-20251230/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2025-12-31,6.9945,7.0288,343,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69945-reuters-estimate-20251231/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-05,6.9952,7.0230,278,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69952-reuters-estimate-20260105/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-06,6.9730,7.0173,443,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69730-reuters-estimate-20260106/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-07,6.9896,7.0187,291,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69896-reuters-estimate-20260107/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-08,,7.0197,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-09,6.9832,7.0128,296,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69832-reuters-estimate-20260109/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-12,6.9849,7.0108,259,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69849-reuters-estimate-20260112/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-13,6.9734,7.0103,369,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69734-reuters-estimate-20260113/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-14,6.9807,7.0120,313,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69807-reuters-estimate-20260114/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-15,6.9678,7.0064,386,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-66978-reuters-estimate-20260115/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-16,6.9722,7.0078,356,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69722-reuters-estimate-20260116/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-19,6.9689,7.0051,362,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69689-reuters-estimate-20260119/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-20,6.9576,7.0006,430,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69576-reuters-estimate-20260120/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-21,6.9578,7.0014,436,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69578-reuters-estimate-20260121/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-22,6.9697,7.0019,322,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69697-reuters-estimate-20260122/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-23,6.9481,6.9929,448,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69481-reuters-estimate-20260123/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-26,,6.9843,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-27,6.9548,6.9858,310,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69548-reuters-estimate-20260127/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-28,6.9231,6.9755,524,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69231-reuters-estimate-20260128/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-29,6.9521,6.9771,250,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69521-reuters-estimate-20260129/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-01-30,6.9459,6.9678,219,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69459-reuters-estimate-20260130/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-02,6.9710,6.9695,-15,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69710-reuters-estimate-20260202/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-03,6.9598,6.9608,10,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69598-reuters-estimate-20260203/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-04,6.9385,6.9533,148,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69385-reuters-estimate-20260204/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-05,6.9468,6.9570,102,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69468-reuters-estimate-20260205/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-06,6.9517,6.9590,73,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69517-reuters-estimate-20260206/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-09,6.9334,6.9523,189,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69334-reuters-estimate-20260209/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-10,6.9135,6.9458,323,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69135-reuters-estimate-20260210/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-11,6.9109,6.9438,329,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69109-reuters-estimate-20260211/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-12,6.9153,6.9457,304,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69153-reuters-estimate-20260212/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-13,6.9045,6.9398,353,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69045-reuters-estimate-20260213/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-24,6.9249,6.9414,165,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69249-reuters-estimate-20260224/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-25,6.8824,6.9321,497,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68824-reuters-estimate-20260225/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-26,6.8605,6.9228,623,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68605-reuters-estimate-20260226/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-02-27,6.8428,6.9228,800,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68428-reuters-estimate-20260227/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-02,,6.9236,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-03,,6.9088,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-04,,6.9124,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-05,,6.9007,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-06,,6.9025,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-09,,6.9158,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-10,6.8891,6.8982,91,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68891-reuters-estimate-20260310/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-11,6.8824,6.8917,93,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68824-reuters-estimate-20260311/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-12,6.8853,6.8959,106,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68853-reuters-estimate-20260312/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-13,6.8888,6.9007,119,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68888-reuters-estimate-20260313/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-16,6.9061,6.9057,-4,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69061-reuters-estimate-20260316/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-17,6.8874,6.8961,87,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68874-reuters-estimate-20260317/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-18,6.8798,6.8909,111,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68798-reuters-estimate-20260318/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-19,6.8955,6.8975,20,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68955-reuters-estimate-20260319/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-20,6.8773,6.8898,125,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68773-reuters-estimate-20260320/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-23,6.8928,6.9041,113,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68928-reuters-estimate-20260323/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-24,6.8840,6.8943,103,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68840-reuters-estimate-20260324/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-25,6.8819,6.8911,92,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68819-reuters-estimate-20260325/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-26,6.9108,6.9056,-52,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69108-reuters-estimat-20260326/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-27,6.9089,6.9141,52,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69089-reuters-estimate-20260327/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-30,,6.9223,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-03-31,6.9209,6.9194,-15,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69209-reuters-estimate-20260331/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-01,6.8858,6.9025,167,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68858-reuters-estimate-20260401/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-02,6.8764,6.8880,116,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68764-reuters-estimate-20260402/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-03,,6.8929,,,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-07,6.8773,6.8854,81,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68773-reuters-estimate-20260407/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-08,6.8369,6.8680,311,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68369-reuters-estimate-20260408/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-09,6.8315,6.8649,334,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68315-reuters-estimate-20260409/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-10,6.8313,6.8654,341,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68313-reuters-estimate-20260410/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-13,6.8395,6.8657,262,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68395-reuters-estimate-20260413/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-14,6.8173,6.8593,420,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68173-reuters-estimate-20260414/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-15,6.8096,6.8582,486,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68096-reuters-estimate-20260415/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-16,6.8190,6.8616,426,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68190-reuters-estimate-20260416/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-17,6.8206,6.8622,416,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68206-reuters-estimate-20260417/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-20,6.8291,6.8648,357,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68291-reuters-estimate-20260420/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-21,6.8112,6.8594,482,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68112-reuters-estimate-20260421/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-22,6.8233,6.8635,402,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68233-reuters-estimate-20260422/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-23,6.8294,6.8650,356,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68294-reuters-estimate-20260423/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-24,6.8400,6.8674,274,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68400-reuters-estimate-20260424/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-27,6.8282,6.8579,297,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68282-reuters-estimate-20260427/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-28,6.8282,6.8589,307,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68282-reuters-estimate-20260428/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-29,6.8347,6.8608,261,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68347-reuters-estimate-20260429/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-04-30,6.8414,6.8628,214,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68414-reuters-estimate-20260430/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-06,6.8160,6.8562,402,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-69-reuters-estimate-20260506/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-07,6.8087,6.8487,400,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68087-reuters-estimate-20260507/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-08,6.8138,6.8502,364,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-68138-reuters-estimate-20260508/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-11,6.7988,6.8467,479,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67988-reuters-estimate-20260511/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-12,6.7945,6.8426,481,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67945-reuters-estimate-20260512/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-13,6.7946,6.8431,485,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67946-reuters-estimate-20260513/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
2026-05-14,6.7888,6.8401,513,https://investinglive.com/centralbank/pboc-is-expected-to-set-the-usdcny-reference-rate-at-67888-reuters-estimate-20260514/,https://www.chinamoney.com.cn/chinese/bkccpr/,chinamoney,,2026-07-23T12:42:22+08:00
